Entity ID,Symbol,Name,Inter- net Address,Stock Exchange,Sector,Economy Sector,Company is Active,Datenc (FIRST),Datenc (RT Last),Closing Price,Market Value,Sales
066JBK-E,7312,Takata Corporation,http://www.takata.com,TOKYO,Producer Manufacturing,Consumer Cyclicals,1,20061107,20170726,,,6118.277
06QJY3-E,RLGY,Realogy Holdings Corp.,http://www.realogy.com,NYSE,Finance,Finance,1,20121011,20180706,23.29,3009.354,6114
06QJY3-E,FDSFD932,Domus Holdings Corporation,http://www.realogy.com,#NAME?,#NAME?,Finance,1,NA,NA,,,6114
05Q9HP-E,FDS0HNYS,Gold Corp.,http://www.perthmint.com.au,#NAME?,#NAME?,Non-Energy Materials,1,NA,NA,,,6111.578
0H18PX-E,662447,First Abu Dhabi Bank P.J.S.C.,http://www.bankfortheuae.com,ABU DHABI,Finance,Finance,1,19951009,20180705,3.335012,36343.44,6110.677
002C52-E,*CLS,Celestica Inc.,http://www.celestica.com,TORONTO,Electronic Technology,Technology,1,19980630,20180706,12.07147,1694.175,6110.5
06VKJ7-E,BURL,"Burlington Stores, Inc.",http://www.burlingtonstores.com,NYSE,Retail Trade,Consumer Non-Cyclicals,1,20131002,20180706,151.13,10155.32,6110.043
05J0SZ-E,665911,Orient Overseas (International) Limited,http://www.ooilgroup.com,HONG KONG,Transportation,Industrials,1,19920807,20180706,9.969614,6238.917,6108.35
05J0BV-E,B1JQBT,Pendragon PLC,http://www.pendragonplc.com,LONDON,Retail Trade,Consumer Cyclicals,1,19891113,20180706,0.3179243,449.1628,6103.118
06V1SF-E,BSHYYN,National Commercial Bank CJSC,http://www.alahli.com,SAUDI ARABIA,Finance,Finance,1,20141112,20180705,12.33251,36997.54,6099.953
069NWZ-E,3391,"TSURUHA Holdings, Inc.",http://www.tsuruha-hd.co.jp,TOKYO,Retail Trade,Consumer Non-Cyclicals,1,20051116,20180706,119.5165,5868.782,6097.998
06FVPK-E,BF138Q,Hebei Construction Group Co. Ltd. Class H,http://www.hebjs.com.cn,HONG KONG,Producer Manufacturing,Industrials,1,20171215,20180706,0.6000879,1056.985,6092.925
05J035-E,680322,China National Accord Medicines Corporation Ltd Class B,http://www.szaccord.com.cn,SHENZHEN,Health Technology,Healthcare,1,19930907,20180706,3.832409,2772.922,6087.949
05HZWN-E,8194,Life Corporation,http://www.lifecorp.jp,TOKYO,Retail Trade,Consumer Non-Cyclicals,1,19850102,20180706,23.64978,1264.1,6083.572
000BNN-E,AKS,AK Steel Holding Corporation,http://www.aksteel.com,NYSE,Non-Energy Minerals,Non-Energy Materials,1,19940330,20180706,4.59,1415.719,6080.5
00663X-E,610879,"Xinxing Ductile Iron Pipes Co., Ltd. Class A",http://www.xinxing-pipes.com,SHENZHEN,Non-Energy Minerals,Non-Energy Materials,1,19980323,20180706,0.6107559,2437.454,6067.619
0BD4VQ-E,BZ404M,"Jeil Holdings Co., Ltd.",#NAME?,KOREA,Distribution Services,Consumer Non-Cyclicals,1,20170630,20180706,12.14212,858.6665,6067.424
003JQR-E,B0190C,"Techtronic Industries Co., Ltd.",http://www.ttigroup.com,HONG KONG,Consumer Durables,Industrials,1,19910606,20180706,5.535843,10149.28,6063.633
000PLZ-E,SPGI,"S&P Global, Inc.",http://www.spglobal.com,NYSE,Commercial Services,Technology,1,19841105,20180706,206.37,51468.75,6063
000PGJ-E,MKL,Markel Corporation,http://www.markelcorp.com,NYSE,Finance,Finance,1,19861212,20180706,1111.98,15201.03,6058.172
05HF1Y-E,709732,Groupe Bruxelles Lambert SA,http://www.gbl.be,EURONEXT BRUSSELS,Non-Energy Minerals,Finance,1,19870612,20180706,106.5935,17199.74,6055.317
05HF1Y-E,439147,Groupe Bruxelles Lambert SA,http://www.gbl.be,EURONEXT BRUSSELS,Finance,Non-Energy Materials,1,19850102,19941020,,,6055.317
05HF1Y-E,439149,Groupe Bruxelles Lambert SA,http://www.gbl.be,EURONEXT BRUSSELS,Finance,Non-Energy Materials,1,19850102,19941020,,,6055.317
05HF1Y-E,WBEM354D,Groupe Bruxelles Lambert S.A,http://www.gbl.be,#NAME?,#NAME?,Non-Energy Materials,1,NA,NA,,,6055.317
05HZH4-E,8088,Iwatani Corporation,http://www.iwatani.co.jp,TOKYO,Distribution Services,Energy,1,19850102,20180706,34.31572,1725.155,6052.309
008VCN-E,TA,TravelCenters of America LLC,http://www.ta-petro.com,NASDAQ,Consumer Services,Consumer Cyclicals,1,20070129,20180706,3.6,141.9964,6051.593
05HWH0-E,677168,"Samsung Electro-Mechanics Co., Ltd",http://www.samsungsem.co.kr,KOREA,Electronic Technology,Technology,1,19890418,20180706,133.0705,10080.45,6049.015
05J4BP-E,B17MMZ,Lookers plc,http://www.lookersplc.com,LONDON,Retail Trade,Consumer Cyclicals,1,19850102,20180706,1.407097,555.2007,6047.999
003J9N-E,B08X16,Sembcorp Industries Ltd.,http://www.sembcorp.com,SINGAPORE,Utilities,Utilities,1,19981005,20180706,1.929024,3448.222,6045.445
05Z5MM-E,RF,Regions Financial Corporation,http://www.regions.com,NYSE,Finance,Finance,1,19841105,20180706,17.59,19610.18,6042
05T7JG-E,280606,Sigma Alimentos SA de CV SIGMA Class B,http://www.sigma-alimentos.com,MEXICO,Consumer Non-Durables,Consumer Non-Cyclicals,1,19940920,20000725,,,6041.533
07XWRM-E,3107,"Daiwabo Holdings Co., Ltd.",http://www.daiwabo-holdings.com,TOKYO,Process Industries,Technology,1,19850102,20180706,51.88103,999.8145,6041.518
0CCS5V-E,B6V94F,Future Land Development Holdings Ltd.,http://www.futureholdings.com.cn,HONG KONG,Finance,Finance,1,20121129,20180706,0.830695,4915.676,6040.098
05HWLL-E,4217,"Hitachi Chemical Company, Ltd.",http://www.hitachi-chem.co.jp,TOKYO,Producer Manufacturing,Non-Energy Materials,1,19850102,20180706,19.19508,3999.58,6038.251
06MZSZ-E,B1GH86,"Xinjiang Zhongtai Chemical Co., Ltd. Class A",http://www.zthx.com,SHENZHEN,Process Industries,Industrials,1,20061208,20180706,1.295224,2780.132,6037.749
05HGKC-E,BZ5ZHK,Pirelli & C. S.p.A.,http://www.pirelli.com,MILAN,Consumer Durables,Consumer Cyclicals,1,20171004,20180706,8.390152,8390.152,6037.025
00220L-E,KND,"Kindred Healthcare, Inc.",http://www.kindredhealthcare.com,NYSE,Health Services,Healthcare,1,20010426,20180629,,,6034.123
05J27F-E,613566,Kotak Mahindra Bank Limited,http://www.kotak.com,BSE INDIA,Finance,Finance,1,19960318,20180706,19.89318,37919.03,6029.75
05YX9S-E,631199,"Gansu Jiu Steel Group Hongxing Iron & Steel Co., Ltd. Class A",http://www.jiugang.com,SHANGHAI,Non-Energy Minerals,Non-Energy Materials,1,20001220,20180706,0.305378,1912.691,6027.303
0CSJHY-E,B7T5KQ,"Hankook Tire Co., Ltd.",http://kr.hankooktire.com,KOREA,Consumer Durables,Consumer Cyclicals,1,20121004,20180706,37.18805,4606.672,6026.356
0GCKSW-E,CNDT,"Conduent, Inc.",http://www.conduent.com,NYSE,Commercial Services,Business Services,1,20161213,20180706,18.59,3866.995,6022
078B5R-E,FDS01EJA,"HSBC USA, Inc.",http://www.us.hsbc.com,#NAME?,Finance,Finance,1,NA,NA,,,6011
0D819X-E,ICE,"Intercontinental Exchange, Inc.",http://www.intercontinentalexchange.com,NYSE,Finance,Finance,1,20051116,20180706,73.1,42109.88,6010
05RNJ5-E,FDSA96C4,Shell U.K. Ltd.,http://www.shell.co.uk,#NAME?,#NAME?,Energy,1,NA,NA,,,6003.036
0023BK-E,MTB,M&T Bank Corporation,http://www.mtb.com,NYSE,Finance,Finance,1,19841105,20180706,168.96,24560.62,5999.505
008NFB-E,CVI,"CVR Energy, Inc.",http://www.cvrenergy.com,NYSE,Energy Minerals,Energy,1,20071023,20180706,36.28,3095.525,5988.4
002TMK-E,REXMY,Rexam PLC Sponsored ADR,http://www.rexam.com,US OTC,Producer Manufacturing,Non-Energy Materials,0,19841105,20160902,,,5986.959
000DV5-E,CLX,Clorox Company,http://www.thecloroxcompany.com,NYSE,Consumer Non-Durables,Consumer Non-Cyclicals,1,19841105,20180706,135.44,17482.29,5973
06YTNL-E,B58HDC,Federal Hydro-Generating Co. RusHydro PJSC,http://www.eng.rushydro.ru,MICEX,Utilities,Utilities,1,20080522,20180706,0.010796,4602.213,5968.111
0HVBVP-E,685991,SK Discovery Co. Ltd.,http://www.skdiscovery.com,KOREA,Process Industries,Energy,1,19880722,20180706,32.88678,646.9097,5967.825
05JZST-E,2692,"Itochu-Shokuhin Co., Ltd.",http://www.itochu-shokuhin.com,TOKYO,Distribution Services,Consumer Non-Cyclicals,1,20010313,20180706,52.42429,683.2296,5963.047
05NSPW-E,657963,Union Bank of India Limited,http://www.unionbankofindia.com,BSE INDIA,Finance,Finance,1,20020925,20180706,1.181414,1380.569,5960.056
0FZ1HS-E,AGR,"Avangrid, Inc.",http://www.avangrid.com,NYSE,Utilities,Utilities,1,19841105,20180706,54.13,16584.3,5960
05J2KS-E,600829,"Bengang Steel Plates Co., Ltd. Class B",#NAME?,SHENZHEN,Non-Energy Minerals,Non-Energy Materials,1,19970724,20180706,0.3439995,2223.607,5959.277
069LR3-E,AFSI,"AmTrust Financial Services, Inc.",http://www.amtrustgroup.com,NASDAQ,Finance,Finance,1,20061113,20180706,14.59,2862.871,5956.497
0H127T-E,BD1RP6,Bank of Ireland Group Plc,http://www.bankofireland.com,DUBLIN,Finance,Finance,1,19850102,20180706,7.901041,8523.823,5953.239
05HYVZ-E,5991,"NHK Spring Co., Ltd.",http://www.nhkspg.co.jp,TOKYO,Producer Manufacturing,Consumer Cyclicals,1,19850102,20180706,9.371181,2287.188,5952.5
08XTLS-E,667324,"Shanxi Coal International Energy Group Co., Ltd. Class A",http://www.smgjcoal.com,SHANGHAI,Process Industries,Energy,1,20030731,20180706,0.5866867,1163.081,5945.124
0CBXP0-E,BYZ4BV,Bank of Jinzhou Co. Ltd. Class H,http://www.jinzhoubank.com,HONG KONG,Finance,Finance,1,20151207,20180706,0.6918211,4691.665,5944.982
06YNRF-E,B28PFX,Emirates NBD Bank (P.J.S.C),http://www.emiratesnbd.com,DUBAI,Finance,Finance,1,19951011,20180705,2.722459,15130.81,5932.097
05HZ2F-E,73655,Carillion plc,http://www.carillionplc.com,LONDON,Industrial Services,Industrials,1,19990730,20180115,,81.1021,5930.039
05J1LG-E,622882,Skyworth Digital Holdings Limited,http://www.skyworth.com,HONG KONG,Consumer Durables,Technology,1,20000407,20180706,0.4459252,1364.946,5923.692
05YMN2-E,603602,"SK Gas Co., Ltd.",http://www.skgas.co.kr,KOREA,Utilities,Energy,1,19970828,20180706,80.64877,730.2075,5917.402
0758Z9-E,NTAP,"NetApp, Inc.",http://www.netapp.com,NASDAQ,Electronic Technology,Technology,1,19951121,20180706,78.77,20493.55,5911
0CL21N-E,CSTM,Constellium NV Class A,http://www.constellium.com,NYSE,Commercial Services,Non-Energy Materials,1,20130523,20180706,10.85,1465.893,5906.993
05J03F-E,641716,"Hotai Motor Co., Ltd.",http://www.hotaimotor.com.tw,TAIWAN,Consumer Durables,Consumer Cyclicals,1,19970303,20180706,8.5651,4678.079,5906.108
05HWJ9-E,2651,"Lawson, Inc.",http://www.lawson.co.jp,TOKYO,Retail Trade,Consumer Non-Cyclicals,1,20000726,20180706,60.12043,6030.079,5900.251
000LHC-E,HRS,Harris Corporation,http://www.harris.com,NYSE,Electronic Technology,Industrials,1,19841105,20180706,144.3,17093.41,5900
05HWZ1-E,8118,Barratt Developments PLC,http://www.barrattdevelopments.co.uk,LONDON,Consumer Durables,Finance,1,19850102,20180706,6.411583,6493.156,5896.064
06PYTH-E,B27WYK,Sul America SA Ctf de Deposito de Acoes Cons of 1 Sh + 2 Pfd Shs,http://www.sulamerica.com.br,SAO PAULO,Finance,Finance,1,20071005,20180706,5.029718,1944.169,5892.583
05JK12-E,FDSF25C0,Statkraft SF,http://www.statkraft.com,#NAME?,Utilities,Utilities,1,NA,NA,,,5887.685
000C6X-E,APA,Apache Corporation,http://www.apachecorp.com,NYSE,Energy Minerals,Energy,1,19841105,20180706,46.91,17705.2,5887
0GT085-E,ULTA,Ulta Beauty Inc,http://www.ulta.com,NASDAQ,Retail Trade,Consumer Non-Cyclicals,1,20071025,20180706,242.61,14314.42,5884.506
06XNSG-E,FDS00P7Q,Dubai Electricity & Water Authority,http://www.dewa.gov.ae,#NAME?,Utilities,Finance,1,NA,NA,,,5881.454
001QFL-E,YUM,"Yum! Brands, Inc.",http://www.yum.com,NYSE,Consumer Services,Consumer Services,1,19970917,20180706,78.27,25126.89,5878
000VC1-E,REGN,"Regeneron Pharmaceuticals, Inc.",http://www.regeneron.com,NASDAQ,Health Technology,Healthcare,1,19910402,20180706,369.59,38932.55,5872.227
0JDN79-E,BFYM46,Unibail-Rodamco-Westfield Stapled Secs Cons of 1 Sh Unibail Rodamco + 1 Sh WFD Unib Rod,http://www.urw.com,EURONEXT AMSTERDAM,Finance,Finance,1,20180605,20180706,220.5707,30501.17,5865.598
08CKVZ-E,619607,"Lao Feng Xiang Co., Ltd. Class B",http://www.chinafirstpencil.com,SHANGHAI,Consumer Durables,Consumer Cyclicals,1,19920917,20180706,3.172,2248.666,5864.743
05HZW8-E,440776,Peab AB Class B,http://www.peab.com,OMX NORDIC STOCKHOLM,Industrial Services,Industrials,1,19930507,20180706,7.770373,2300.417,5863.507
05HZW8-E,7525015C,Peab Ab,http://www.peab.com,#NAME?,#NAME?,Industrials,1,NA,NA,,,5863.507
05HR55-E,442233,UNIQA Insurance Group AG,http://www.uniqagroup.com,VIENNA,Finance,Finance,1,19991108,20180706,9.400122,2904.638,5862.578
06GSPR-E,B16FPG,Embraer S.A.,http://www.embraer.com,SAO PAULO,Electronic Technology,Industrials,1,19940713,20180706,5.770431,4353.848,5861.389
06GSPR-E,0765556D,Embraer Sa,http://www.embraer.com,#NAME?,#NAME?,Industrials,1,NA,NA,,,5861.389
06F9ML-E,231345,Embraer Emp Aer Br Prf'B'Npv,http://www.embraer.com.br,SAO PAULO,Electronic Technology,Business Services,1,19980921,19980921,,,5861.389
05SZL1-E,FDS05UZM,Banco Safra SA,http://www.safranet.com.br,#NAME?,#NAME?,Finance,1,NA,NA,,,5859.295
05SZL1-E,P1505L11,Banco Safra SA,http://www.safranet.com.br,#NAME?,#NAME?,Finance,1,NA,NA,,,5859.295
001H32-E,524173,Vimpelcom,http://www.beeline.ru,RTS,Communications,Telecommunications,1,20001129,20090908,,,5853.298
00FP2V-E,WIN,"Windstream Holdings, Inc.",http://www.windstream.com,NASDAQ,Communications,Telecommunications,1,20050209,20180706,4.9,199.571,5852.9
06HMH1-E,FDS0H1D1,Windstream Services LLC,http://www.windstream.com,#NAME?,#NAME?,Telecommunications,1,NA,NA,,,5852.9
05YYKK-E,608181,"Telling Telecommunication Holding Co., Ltd. Class A",http://www.chinatelling.com,SHENZHEN,Consumer Non-Durables,Technology,1,19980903,20180706,1.072584,1137.93,5851.885
05HHM0-E,473102,Societa Cattolica di Assicurazioni - Societa Cooperativa,http://www.cattolicaassicurazioni.it,MILAN,Finance,Finance,1,20001120,20180706,8.694672,1515.428,5851.779
008121-E,B0WC2B,Nine Dragons Paper Holdings Ltd.,http://www.ndpaper.com,HONG KONG,Process Industries,Non-Energy Materials,1,20060303,20180706,1.165776,5449.094,5841.954
0012C3-E,MGLN,"Magellan Health, Inc.",http://www.magellanhealth.com,NASDAQ,Health Services,Healthcare,1,19920803,20180706,98.2,2414.677,5838.583
05J09C-E,649542,"Korea Zinc Co., Ltd.",http://www.koreazinc.co.kr,KOREA,Non-Energy Minerals,Non-Energy Materials,1,19911127,20180706,331.5561,6256.463,5835.127
07F4XG-E,4676,"Fuji Media Holdings, Inc.",http://www.fujimediahd.co.jp,TOKYO,Consumer Services,Consumer Services,1,19970808,20180706,16.94056,3967.386,5833.456
001T4T-E,INGR,Ingredion Incorporated,http://www.ingredion.com,NYSE,Process Industries,Consumer Non-Cyclicals,1,19971211,20180706,111.84,8087.491,5831
05SHMQ-E,FDSDEC0C,"Eroski, S. Coop.",http://www.eroski.es,#NAME?,#NAME?,Consumer Non-Cyclicals,1,NA,NA,,,5830.999
05HXFN-E,4091,Taiyo Nippon Sanso Corporation,http://www.tn-sanso.co.jp,TOKYO,Process Industries,Non-Energy Materials,1,19850102,20180706,15.12065,6548.645,5830.586
05K4P0-E,243476,Mexichem SAB de CV,http://www.mexichem.com,MEXICO,Process Industries,Non-Energy Materials,1,20010717,20180706,3.131008,6671.749,5828.333
060LD4-E,FDS05HVZ,Tereos UCA,http://www.tereos.com,#NAME?,#NAME?,Consumer Non-Cyclicals,1,NA,NA,,,5827.874
05HX91-E,B8DHMH,Walmart Chile S.A.,http://www.walmartchile.cl,SANTIAGO,Retail Trade,Consumer Non-Cyclicals,0,19970130,20161017,,6943.452,5824.067
066PK8-E,B3D0VR,"TongYang Life Insurance Co., Ltd.",http://www.myangel.co.kr,KOREA,Finance,Finance,1,20091008,20180706,6.631122,1069.989,5820.45
06JQ36-E,B1YWHR,Marfrig Alimentos SA,http://www.marfrig.com.br,SAO PAULO,Consumer Non-Durables,Consumer Non-Cyclicals,1,20070629,20180706,2.120321,1356.848,5819.05
000XS9-E,TOL,"Toll Brothers, Inc.",http://www.tollbrothers.com,NYSE,Consumer Durables,Finance,1,19860708,20180706,37.01,5619.005,5815.058
002ZV7-E,67760,Pearson PLC,http://www.pearson.com,LONDON,Consumer Services,Consumer Non-Cyclicals,1,19850102,20180706,11.76386,9183.739,5811.941
063R2J-E,621167,"Doosan Infracore Co., Ltd",http://www.doosaninfracore.com,KOREA,Producer Manufacturing,Industrials,1,20010711,20180706,8.423317,1753.341,5809.675
000VW5-E,SEB,Seaboard Corporation,http://www.seaboardcorp.com,NYSE AMERICAN,Consumer Non-Durables,Consumer Non-Cyclicals,1,19841105,20180706,3959.97,4613.811,5809
05G9FK-E,485283,Storebrand ASA,http://www.storebrand.no,OSLO,Finance,Finance,1,19871027,20180706,8.114505,3796.079,5807.196
05G9FK-E,485163,Uni Storebrand ASA,http://www.storebrand.no,OSLO,Finance,Finance,1,19891102,19941230,,,5807.196
05G9FK-E,578I496C,Storebrand Asa,http://www.storebrand.no,#NAME?,#NAME?,Finance,1,NA,NA,,,5807.196
05G9FK-E,578I496D,Storebrand Asa,http://www.storebrand.no,#NAME?,#NAME?,Finance,1,NA,NA,,,5807.196
05G9FK-E,578I496E,Storebrand Asa,http://www.storebrand.no,#NAME?,#NAME?,Finance,1,NA,NA,,,5807.196
05G9FK-E,578I496F,Storebrand Asa,http://www.storebrand.no,#NAME?,#NAME?,Finance,1,NA,NA,,,5807.196
001XKN-E,B019KX,Companhia Siderurgica Nacional,http://www.csn.com.br,SAO PAULO,Non-Energy Minerals,Non-Energy Materials,1,19940125,20180706,2.028687,2765.406,5802.364
003RFT-E,BDFD9D,Boliden AB,http://www.boliden.com,OMX NORDIC STOCKHOLM,Non-Energy Minerals,Non-Energy Materials,1,20011207,20180706,32.83498,8980.734,5800.646
05W5DP-E,B01VRK,Adani Enterprises Limited,http://www.adani.com,BSE INDIA,Distribution Services,Industrials,1,19980716,20180706,1.606665,1767.026,5798.642
05HRMS-E,B018CX,Deutsche Postbank AG,http://www.postbank.de,XETRA,Finance,Finance,1,20040623,20151221,,,5797.583
05HGD6-E,406566,Abertis Infraestructuras SA,http://www.abertis.com,SPAIN,Transportation,Industrials,1,19880721,20180706,21.58677,21379.13,5793.09
004FZ4-E,FDSE333C,National Grid Electricity Transmission Plc,#NAME?,#NAME?,#NAME?,Utilities,1,NA,NA,,,5782.721
05YL9K-E,FDS0EMTW,"Hotel Lotte Co., Ltd.",http://www.lottehotel.com,#NAME?,#NAME?,Consumer Services,1,NA,NA,,,5771.111
094YLL-E,FAF,First American Financial Corporation,http://www.firstam.com,NYSE,Finance,Finance,1,20100524,20180706,51.29,5694.372,5769.078
0020FC-E,HOT,"Starwood Hotels & Resorts Worldwide, Inc.",http://www.starwoodhotels.com,NYSE,Consumer Services,Consumer Services,0,19841105,20160922,,,5767
06QG4C-E,FDS01RJU,Ardagh Packaging Holdings Ltd.,#NAME?,#NAME?,#NAME?,Non-Energy Materials,1,NA,NA,,,5765.279
05HXN0-E,5101,Yokohama Rubber Co. Ltd.,http://www.yrc.co.jp,TOKYO,Consumer Durables,Consumer Cyclicals,1,19850102,20180706,20.07334,3403.417,5763.407
062T6D-E,617256,"Unisplendour Co., Ltd. Class A",http://www.unis.cn,SHENZHEN,Electronic Technology,Technology,1,20000324,20180706,6.379842,9309.622,5754.652
00414S-E,ENLK,"EnLink Midstream Partners, L.P.",http://www.enlink.com,NYSE,Industrial Services,Energy,1,20021212,20180706,15.79,5460.289,5743.8
00FT95-E,ENLC,EnLink Midstream LLC,http://www.enlink.com,NYSE,Industrial Services,Energy,1,20040113,20180706,16.6,2987.193,5743.8
000DRH-E,CINF,Cincinnati Financial Corporation,http://www.cinfin.com,NASDAQ,Finance,Finance,1,19841105,20180706,68.34,11079.85,5741
05HXJH-E,4182,"Mitsubishi Gas Chemical Company, Inc.",http://www.mgc.co.jp,TOKYO,Process Industries,Non-Energy Materials,1,19850102,20180706,22.54516,5224.597,5737.572
009TSR-E,B29SHS,"BYD Electronic (International) Co., Ltd.",http://www.byd-electronic.com.cn,HONG KONG,Electronic Technology,Technology,1,20071220,20180706,1.179791,2658.31,5737.371
05HWMF-E,8113,Unicharm Corporation,http://www.unicharm.co.jp,TOKYO,Consumer Non-Durables,Consumer Non-Cyclicals,1,19850102,20180706,30.49482,18932.23,5722.162
000RFJ-E,NTRS,Northern Trust Corporation,http://www.northerntrust.com,NASDAQ,Finance,Finance,1,19841105,20180706,102.68,23052.58,5717.7
05SJP3-E,B16FTB,Tecnicas Reunidas SA,http://www.tecnicasreunidas.es,SPAIN,Industrial Services,Industrials,1,20060621,20180706,31.67471,1770.489,5716.309
000CGK-E,AVP,"Avon Products, Inc.",http://www.avoncompany.com,NYSE,Consumer Non-Durables,Consumer Non-Cyclicals,1,19841105,20180706,1.64,715.5216,5715.6
05JLQY-E,B17BBQ,Investec plc,http://www.investec.co.uk,LONDON,Finance,Finance,1,20020722,20180706,7.327524,7244.141,5710.81
05HWY2-E,B17BBR,Investec Limited,http://www.investec.co.za,JSE,Finance,Finance,1,19921005,20180706,7.240773,7149.148,5710.81
05HXPV-E,B03MP1,Arcelik A.S.,http://www.arcelikas.com,ISTANBUL,Consumer Durables,Consumer Cyclicals,1,19900518,20180706,3.281409,2217.34,5703.969
0DRJN7-E,WFT,Weatherford International plc,http://www.weatherford.com,NYSE,Industrial Services,Energy,1,19841105,20180706,3.39,3249.402,5699
000KJ3-E,FISV,"Fiserv, Inc.",http://www.fiserv.com,NASDAQ,Technology Services,Finance,1,19860925,20180706,75.49,30720.06,5696
06J32G-E,B4X9DB,China Shipbuilding Industry Company Limited Class A,http://www.csicl.com.cn,SHANGHAI,Producer Manufacturing,Industrials,1,20091216,20180706,0.5987213,13698.62,5684.89
05JS2Y-E,FDS0SV9R,Metsaeliitto Osuuskunta,http://www.metsagroup.com,#NAME?,#NAME?,Non-Energy Materials,1,NA,NA,,,5684.79
05JS2Y-E,FDS0SV9W,Metsaeliitto Osuuskunta,http://www.metsagroup.com,#NAME?,#NAME?,Non-Energy Materials,1,NA,NA,,,5684.79
05JS2Y-E,FDS0SVA1,Metsaeliitto Osuuskunta,http://www.metsagroup.com,#NAME?,#NAME?,Non-Energy Materials,1,NA,NA,,,5684.79
064R02-E,B09DHL,MTU Aero Engines AG,http://www.mtu.de,XETRA,Electronic Technology,Industrials,1,20050606,20180706,188.7079,9812.81,5680.617
061ZWS-E,B2QZGV,Axiata Group Bhd.,http://www.axiata.com,MALAYSIA,Communications,Telecommunications,1,20080428,20180706,0.9529703,8624.133,5675.615
007S3H-E,ANW,Aegean Marine Petroleum Network Inc.,http://www.ampni.com,NYSE,Industrial Services,Energy,1,20061208,20180706,1.86,82.4992,5674.287
